STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_EG_USE_PCAP_KG_OE,_T,_T,_T,KG_PS,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Energy use (kg of oil equivalent per capita),0,WB_WDI,PU,2309.2224463328107,A,Annual,"Venezuela, RB",Energy use (kg of oil equivalent per capita),Total,All age ranges or no breakdown by age,Total,Kilograms per person,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_UVI_MRCH_XD_WD,_T,_T,_T,IX,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Export unit value index (2015 = 100),0,WB_WDI,PU,188.3,A,Annual,"Venezuela, RB",Export unit value index (2015 = 100),Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_MRCH_XD_WD,_T,_T,_T,IX,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Export value index (2015 = 100),0,WB_WDI,PU,248.8,A,Annual,"Venezuela, RB",Export value index (2015 = 100),Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_QTY_MRCH_XD_WD,_T,_T,_T,IX,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Export volume index (2015 = 100),0,WB_WDI,PU,132.1,A,Annual,"Venezuela, RB",Export volume index (2015 = 100),Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NY_EXP_CAPM_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Exports as a capacity to import (constant LCU),0,WB_WDI,PU,3.2875704619374397E10,A,Annual,"Venezuela, RB",Exports as a capacity to import (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_EXP_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Exports of goods and services (% of GDP),0,WB_WDI,PU,29.943014609698736,A,Annual,"Venezuela, RB",Exports of goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_EXP_GNFS_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Exports of goods and services (annual % growth),0,WB_WDI,PU,4.664976101439123,A,Annual,"Venezuela, RB",Exports of goods and services (annual % growth),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_BX_GSR_GNFS_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Exports of goods and services (BoP, current US$)",0,WB_WDI,PU,9.5655E10,A,Annual,"Venezuela, RB","Exports of goods and services (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_EXP_GNFS_KD,_T,_T,_T,USD_K_2015,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Exports of goods and services (constant 2015 US$),0,WB_WDI,PU,5.671695655745567E10,A,Annual,"Venezuela, RB",Exports of goods and services (constant 2015 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2015 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_EXP_GNFS_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Exports of goods and services (constant LCU),0,WB_WDI,PU,7.18899853136201E9,A,Annual,"Venezuela, RB",Exports of goods and services (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_EXP_GNFS_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Exports of goods and services (current LCU),0,WB_WDI,PU,4.06472549,A,Annual,"Venezuela, RB",Exports of goods and services (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_EXP_GNFS_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Exports of goods and services (current US$),0,WB_WDI,PU,9.476430862844753E10,A,Annual,"Venezuela, RB",Exports of goods and services (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_BX_GSR_TOTL_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Exports of goods, services and primary income (BoP, current US$)",0,WB_WDI,PU,9.7678E10,A,Annual,"Venezuela, RB","Exports of goods, services and primary income (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_RSB_GNFS_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,External balance on goods and services (% of GDP),0,WB_WDI,PU,10.247907622597957,A,Annual,"Venezuela, RB",External balance on goods and services (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_RSB_GNFS_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,External balance on goods and services (constant LCU),0,WB_WDI,PU,-1.443509403896909E10,A,Annual,"Venezuela, RB",External balance on goods and services (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_RSB_GNFS_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,External balance on goods and services (current LCU),0,WB_WDI,PU,1.3911401999999997,A,Annual,"Venezuela, RB",External balance on goods and services (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_RSB_GNFS_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,External balance on goods and services (current US$),0,WB_WDI,PU,3.243280255519548E10,A,Annual,"Venezuela, RB",External balance on goods and services (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SP_DYN_TFRT_IN,_T,_T,_T,BR_W,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"Fertility rate, total (births per woman)",0,WB_WDI,PU,2.398,A,Annual,"Venezuela, RB","Fertility rate, total (births per woman)",Total,All age ranges or no breakdown by age,Total,Births per woman,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_AG_CON_FERT_PT_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Fertilizer consumption (% of fertilizer production),0,WB_WDI,PU,72.86124207115363,A,Annual,"Venezuela, RB",Fertilizer consumption (% of fertilizer production),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_AG_CON_FERT_ZS,_T,_T,_T,KG_HA,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Fertilizer consumption (kilograms per hectare of arable land),0,WB_WDI,PU,187.08576923076924,A,Annual,"Venezuela, RB",Fertilizer consumption (kilograms per hectare of arable land),Total,All age ranges or no breakdown by age,Total,Kilogram per hectare,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_EN_GHG_FGAS_IP_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,F-gases emissions from Industrial Processes (Mt CO2e),0,WB_WDI,PU,4.0841,A,Annual,"Venezuela, RB",F-gases emissions from Industrial Processes (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_CON_TOTL_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Final consumption expenditure (% of GDP),0,WB_WDI,PU,66.67969529913626,A,Annual,"Venezuela, RB",Final consumption expenditure (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_CON_TOTL_KD_ZG,_T,_T,_T,PC_A,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Final consumption expenditure (annual % growth),0,WB_WDI,PU,4.411403067422867,A,Annual,"Venezuela, RB",Final consumption expenditure (annual % growth),Total,All age ranges or no breakdown by age,Total,Percentage change per annum,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_CON_TOTL_KD,_T,_T,_T,USD_K_2015,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Final consumption expenditure (constant 2015 US$),0,WB_WDI,PU,7.42185331861963E10,A,Annual,"Venezuela, RB",Final consumption expenditure (constant 2015 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2015 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_CON_TOTL_KN,_T,_T,_T,XDC_K,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Final consumption expenditure (constant LCU),0,WB_WDI,PU,4.48896657192854E10,A,Annual,"Venezuela, RB",Final consumption expenditure (constant LCU),Total,All age ranges or no breakdown by age,Total,"Domestic currency, constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_CON_TOTL_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Final consumption expenditure (current LCU),0,WB_WDI,PU,9.05168236,A,Annual,"Venezuela, RB",Final consumption expenditure (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NE_CON_TOTL_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Final consumption expenditure (current US$),0,WB_WDI,PU,2.1102936050171356E11,A,Annual,"Venezuela, RB",Final consumption expenditure (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_IT_NET_BBND,_T,_T,_T,SB,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Fixed broadband subscriptions,0,WB_WDI,PU,1815640.0,A,Annual,"Venezuela, RB",Fixed broadband subscriptions,Total,All age ranges or no breakdown by age,Total,Subscriptions,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_IT_NET_BBND_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Fixed broadband subscriptions (per 100 people),0,WB_WDI,PU,6.22109,A,Annual,"Venezuela, RB",Fixed broadband subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_IT_MLT_MAIN,_T,_T,_T,SB,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions,0,WB_WDI,PU,7332410.0,A,Annual,"Venezuela, RB",Fixed telephone subscriptions,Total,All age ranges or no breakdown by age,Total,Subscriptions,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,25.1,A,Annual,"Venezuela, RB",Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TX_VAL_FOOD_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Food exports (% of merchandise exports),0,WB_WDI,PU,0.060361065412068586,A,Annual,"Venezuela, RB",Food exports (% of merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_TM_VAL_FOOD_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Food imports (% of merchandise imports),0,WB_WDI,PU,15.873337585306343,A,Annual,"Venezuela, RB",Food imports (% of merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_AG_PRD_FOOD_XD,_T,_T,_T,IX,_Z,_Z,_Z,2011,_Z,IX,2,WB_WDI,P1Y,Food production index (2014-2016 = 100),0,WB_WDI,PU,119.41,A,Annual,"Venezuela, RB",Food production index (2014-2016 = 100),Total,All age ranges or no breakdown by age,Total,Index,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Index,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SM_POP_FDIP,_T,_T,_T,PPL,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Forcibly displaced people,0,WB_WDI,PU,219369.0,A,Annual,"Venezuela, RB",Forcibly displaced people,Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_BN_KLT_DINV_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Foreign direct investment, net (BoP, current US$)",0,WB_WDI,PU,-6.11E9,A,Annual,"Venezuela, RB","Foreign direct investment, net (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_BX_KLT_DINV_WD_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Foreign direct investment, net inflows (% of GDP)",0,WB_WDI,PU,1.850025110478751,A,Annual,"Venezuela, RB","Foreign direct investment, net inflows (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_BX_KLT_DINV_CD_WD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Foreign direct investment, net inflows (BoP, current US$)",0,WB_WDI,PU,5.855E9,A,Annual,"Venezuela, RB","Foreign direct investment, net inflows (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_BM_KLT_DINV_WD_GD_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"Foreign direct investment, net outflows (% of GDP)",0,WB_WDI,PU,-0.0805732541711497,A,Annual,"Venezuela, RB","Foreign direct investment, net outflows (% of GDP)",Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_BM_KLT_DINV_CD_WD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Foreign direct investment, net outflows (BoP, current US$)",0,WB_WDI,PU,-2.55E8,A,Annual,"Venezuela, RB","Foreign direct investment, net outflows (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_AG_LND_FRST_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Forest area (% of land area),0,WB_WDI,PU,53.6711070800975,A,Annual,"Venezuela, RB",Forest area (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_AG_LND_FRST_K2,_T,_T,_T,KM2,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Forest area (sq. km),0,WB_WDI,PU,473406.0,A,Annual,"Venezuela, RB",Forest area (sq. km),Total,All age ranges or no breakdown by age,Total,Square kilometers,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_NY_GDP_FRST_RT_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Forest rents (% of GDP),0,WB_WDI,PU,0.0607034325019574,A,Annual,"Venezuela, RB",Forest rents (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
